pm25,pm1,pm10,battery,longitude,latitude,timestamp
60,45,67,18,77.58612,12.993098,2018-01-22T09:10:58.000Z
60,45,67,18,77.58612,12.993098,2018-01-22T09:11:01.000Z
60,45,67,18,77.58612,12.993098,2018-01-22T09:11:06.000Z
60,45,67,18,77.58612,12.993098,2018-01-22T09:11:09.000Z
60,45,67,18,77.5875527,12.9938735,2018-01-22T09:11:14.000Z
61,46,68,18,77.5875527,12.9938735,2018-01-22T09:11:15.000Z
61,46,68,18,77.5875527,12.9938735,2018-01-22T09:11:18.000Z
61,46,68,18,77.5875527,12.9938735,2018-01-22T09:11:23.000Z
60,45,67,18,77.5875527,12.9938735,2018-01-22T09:11:27.000Z
60,45,67,18,77.5875527,12.9938735,2018-01-22T09:11:29.000Z
60,45,67,18,77.5875527,12.9938735,2018-01-22T09:11:32.000Z
61,46,68,18,77.5875527,12.9938735,2018-01-22T09:11:36.000Z
62,47,69,18,77.5875527,12.9938735,2018-01-22T09:11:39.000Z
63,47,70,18,77.588269,12.9939081,2018-01-22T09:11:43.000Z
65,49,72,18,77.588269,12.9939081,2018-01-22T09:11:46.000Z
65,49,72,18,77.588269,12.9939081,2018-01-22T09:11:49.000Z
65,49,72,18,77.588269,12.9939081,2018-01-22T09:11:52.000Z
65,49,72,18,77.588269,12.9939081,2018-01-22T09:11:56.000Z
65,49,72,18,77.588269,12.9939081,2018-01-22T09:12:00.000Z
65,49,72,18,77.588269,12.9939081,2018-01-22T09:12:03.000Z
64,48,71,18,77.588269,12.9939081,2018-01-22T09:12:06.000Z
62,47,69,18,77.588269,12.9939081,2018-01-22T09:12:09.000Z
61,46,68,18,77.588269,12.9939081,2018-01-22T09:12:13.000Z
60,45,67,18,77.588269,12.9939081,2018-01-22T09:12:17.000Z
59,44,66,18,77.588269,12.9939081,2018-01-22T09:12:20.000Z
58,44,64,18,77.588269,12.9939081,2018-01-22T09:12:23.000Z
58,44,64,18,77.588269,12.9939081,2018-01-22T09:12:26.000Z
57,43,63,18,77.588269,12.9939081,2018-01-22T09:12:30.000Z
57,43,63,18,77.588269,12.9939081,2018-01-22T09:12:34.000Z
58,44,64,18,77.588269,12.9939081,2018-01-22T09:12:37.000Z
58,44,64,18,77.588269,12.9939081,2018-01-22T09:12:40.000Z
58,44,64,18,77.5875527,12.9942268,2018-01-22T09:12:43.000Z
58,44,64,18,77.5875527,12.9942268,2018-01-22T09:12:47.000Z
59,44,66,18,77.5875527,12.9942268,2018-01-22T09:12:51.000Z
59,44,66,18,77.5875527,12.9942268,2018-01-22T09:12:54.000Z
58,44,64,18,77.5875527,12.9942268,2018-01-22T09:12:57.000Z
58,44,64,18,77.5875527,12.9942268,2018-01-22T09:13:00.000Z
57,43,63,18,77.5875527,12.9942268,2018-01-22T09:13:04.000Z
55,41,61,18,77.58612,12.993098,2018-01-22T09:13:11.000Z
54,41,60,18,77.58612,12.993098,2018-01-22T09:13:14.000Z
53,40,59,18,77.58612,12.993098,2018-01-22T09:13:17.000Z
52,39,58,18,77.58612,12.993098,2018-01-22T09:13:21.000Z
50,38,56,18,77.58612,12.993098,2018-01-22T09:13:25.000Z
49,37,54,18,77.5879108,12.9935376,2018-01-22T09:13:28.000Z
48,36,53,18,77.5879108,12.9935376,2018-01-22T09:13:31.000Z
48,36,53,18,77.5879108,12.9935376,2018-01-22T09:13:34.000Z
48,36,53,18,77.5879108,12.9935376,2018-01-22T09:13:38.000Z
49,37,54,18,77.5879108,12.9935376,2018-01-22T09:13:42.000Z
49,37,54,18,77.5879108,12.9935376,2018-01-22T09:13:45.000Z
50,38,56,18,77.5879108,12.9935376,2018-01-22T09:13:48.000Z
51,38,57,18,77.5879108,12.9935376,2018-01-22T09:13:52.000Z
52,39,58,18,77.5879108,12.9935376,2018-01-22T09:13:55.000Z
53,40,59,18,77.5879108,12.9935376,2018-01-22T09:13:59.000Z
53,40,59,18,77.5879108,12.9935376,2018-01-22T09:14:02.000Z
54,41,60,18,77.5879108,12.9935376,2018-01-22T09:14:05.000Z
53,40,59,18,77.5879108,12.9935376,2018-01-22T09:14:08.000Z
53,40,59,18,77.5879108,12.9935376,2018-01-22T09:14:12.000Z
52,39,58,18,77.5879108,12.9935376,2018-01-22T09:14:15.000Z
51,38,57,18,77.5879108,12.9935376,2018-01-22T09:14:19.000Z
49,37,54,18,77.5879108,12.9935376,2018-01-22T09:14:22.000Z
49,37,54,18,77.5879108,12.9935376,2018-01-22T09:14:25.000Z
48,36,53,18,77.5879108,12.9935376,2018-01-22T09:14:29.000Z
47,35,52,18,77.5879108,12.9935376,2018-01-22T09:14:32.000Z
48,36,53,18,77.5879108,12.9935376,2018-01-22T09:14:36.000Z
48,36,53,18,77.5879108,12.9935376,2018-01-22T09:14:39.000Z
48,36,53,18,77.5879108,12.9938908,2018-01-22T09:14:43.000Z
50,38,56,18,77.5879108,12.9938908,2018-01-22T09:14:46.000Z
51,38,57,18,77.5879108,12.9938908,2018-01-22T09:14:49.000Z
53,40,59,18,77.5879108,12.9938908,2018-01-22T09:14:53.000Z
55,41,61,18,77.5875527,12.9938735,2018-01-22T09:14:56.000Z
56,42,62,18,77.5875527,12.9938735,2018-01-22T09:14:59.000Z
57,43,63,18,77.5875527,12.9938735,2018-01-22T09:15:03.000Z
58,44,64,18,77.5875527,12.9938735,2018-01-22T09:15:06.000Z
50,38,56,18,77.5875527,12.9938735,2018-01-22T09:16:14.000Z
51,38,57,18,77.5875527,12.9938735,2018-01-22T09:16:18.000Z
51,38,57,18,77.5875527,12.9938735,2018-01-22T09:16:21.000Z
53,40,59,18,77.5875527,12.9938735,2018-01-22T09:16:25.000Z
54,41,60,18,77.5875527,12.9938735,2018-01-22T09:16:28.000Z
55,41,61,18,77.5879108,12.9938908,2018-01-22T09:16:31.000Z
58,44,64,18,77.5879108,12.9938908,2018-01-22T09:16:38.000Z
58,44,64,18,77.5879108,12.9938908,2018-01-22T09:16:42.000Z
58,44,64,18,77.5879108,12.9938908,2018-01-22T09:16:45.000Z
57,43,63,18,77.5879108,12.9938908,2018-01-22T09:16:48.000Z
55,41,61,18,77.5879108,12.9938908,2018-01-22T09:16:56.000Z
53,40,59,18,77.5879108,12.9938908,2018-01-22T09:16:58.000Z
51,38,57,18,77.5879108,12.9938908,2018-01-22T09:17:02.000Z
50,38,56,18,77.5879108,12.9938908,2018-01-22T09:17:05.000Z
48,36,53,18,77.5879108,12.9938908,2018-01-22T09:17:12.000Z
47,35,52,18,77.5875527,12.9938735,2018-01-22T09:17:15.000Z
47,35,52,18,77.5875527,12.9938735,2018-01-22T09:17:19.000Z
48,36,53,18,77.5875527,12.9938735,2018-01-22T09:17:22.000Z
49,37,54,18,77.5875527,12.9938735,2018-01-22T09:17:26.000Z
49,37,54,18,77.58612,12.993098,2018-01-22T09:17:29.000Z
50,38,56,18,77.58612,12.993098,2018-01-22T09:17:32.000Z
51,38,57,18,77.58612,12.993098,2018-01-22T09:17:36.000Z
51,38,57,18,77.58612,12.993098,2018-01-22T09:17:40.000Z
51,38,57,18,77.5875527,12.9938735,2018-01-22T09:17:44.000Z
51,38,57,18,77.5875527,12.9938735,2018-01-22T09:17:47.000Z
50,38,56,18,77.6285911,13.0394329,2018-01-22T12:52:07.000Z
51,38,57,18,77.6285911,13.0394329,2018-01-22T12:52:10.000Z
52,39,58,18,77.6285911,13.0394329,2018-01-22T12:52:13.000Z
